Year,Month,Day,CAN,YAK,TAY,FIN,SWE,NOR,ALT,LOT,PAK
1999,5,16,64.9,72.3,70.0,63.2,65.9,62.0,46.600002,78.700005,61.3
1999,6,16,60.4,74.4,81.6,66.200005,77.1,72.3,42.7,72.700005,36.5
1999,7,16,70.200005,66.6,75.8,69.8,86.0,71.0,38.4,57.100002,41.4
1999,8,16,76.1,74.8,89.0,73.4,83.0,64.4,52.4,71.3,44.600002
1999,9,16,67.5,78.1,88.0,67.4,69.8,69.700005,48.7,54.2,37.100002
1999,10,16,74.4,73.5,82.0,80.4,80.3,74.4,49.100002,63.100002,29.2
1999,11,16,60.7,67.1,70.9,80.5,83.6,72.4,54.2,65.0,47.600002
1999,12,16,57.4,59.3,,71.4,71.700005,66.4,56.2,64.200005,43.2
2000,1,16,52.600002,59.100002,62.0,66.200005,69.6,63.4,51.2,57.3,61.8
2000,2,15,54.100002,41.0,65.200005,66.9,74.8,70.1,46.0,64.1,56.5
2000,3,16,51.4,36.100002,52.5,73.1,76.6,64.9,17.5,63.600002,57.7
2000,4,16,51.2,64.1,71.1,70.5,77.3,72.1,35.100002,70.6,50.8
2000,5,16,62.0,82.9,69.5,63.7,75.6,68.4,47.100002,72.4,51.2
2000,6,16,59.4,88.200005,81.5,76.200005,85.1,75.8,53.8,56.0,41.7
2000,7,16,65.1,80.3,77.9,64.5,79.0,76.6,38.5,66.0,53.2
2000,8,16,73.8,75.700005,72.9,75.4,87.200005,73.4,47.0,52.8,47.9
2000,9,16,72.3,85.1,83.4,66.3,72.200005,60.100002,39.100002,47.600002,36.5
2000,10,16,71.0,72.5,82.700005,79.0,79.200005,77.6,52.9,72.3,28.300001
2000,11,16,62.8,57.8,67.1,85.8,84.9,77.8,55.5,66.1,43.100002
2000,12,16,57.600002,57.600002,,76.200005,74.9,75.4,67.700005,65.0,56.0
2001,1,16,52.600002,51.2,62.4,76.8,71.3,71.200005,52.9,70.0,61.8
2001,2,15,53.3,49.600002,65.6,59.7,63.4,55.100002,43.8,58.5,53.0
2001,3,16,53.0,46.5,53.9,52.5,56.600002,65.700005,29.1,80.0,51.3
2001,4,16,54.9,74.9,70.700005,60.7,67.5,65.4,40.5,74.3,60.0
2001,5,16,67.1,77.9,67.6,71.8,78.8,67.9,43.8,65.9,48.0
2001,6,16,60.600002,85.9,71.700005,66.9,78.200005,67.9,47.8,64.200005,44.7
2001,7,16,69.8,62.3,74.9,69.200005,84.200005,72.9,42.9,55.3,49.2
2001,8,16,69.3,72.0,71.200005,74.3,85.4,75.6,43.7,52.100002,38.100002
2001,9,16,69.1,78.8,94.4,75.200005,81.200005,78.1,49.2,67.700005,38.2
2001,10,16,76.0,72.9,82.3,81.5,85.0,77.9,49.600002,48.7,31.300001
2001,11,16,62.4,59.600002,70.3,72.3,75.1,,51.100002,57.2,35.9
2001,12,16,57.600002,57.7,,73.0,74.0,73.3,51.100002,51.3,63.600002
2002,1,16,53.7,49.3,61.600002,65.4,61.3,70.0,48.8,56.3,60.4
2002,2,15,49.8,51.100002,71.700005,71.4,75.0,66.8,39.4,69.1,66.700005
2002,3,16,46.7,42.2,63.2,63.7,65.9,64.9,35.600002,49.9,58.7
2002,4,16,54.7,61.600002,73.4,64.8,76.200005,67.8,38.100002,65.3,65.200005
2002,5,16,56.4,72.700005,70.200005,61.3,65.200005,54.4,41.3,78.5,53.4
2002,6,16,59.2,73.700005,72.4,58.2,69.9,64.200005,55.100002,61.3,40.5
2002,7,16,68.5,73.5,80.1,68.0,76.6,69.0,40.8,61.9,41.100002
2002,8,16,75.6,79.9,85.4,62.5,67.9,54.5,44.3,68.0,46.9
2002,9,16,68.700005,70.9,99.0,75.8,80.3,68.200005,37.600002,60.5,39.7
2002,10,16,72.1,74.200005,82.4,77.4,70.4,72.9,45.3,62.7,36.0
2002,11,16,60.9,64.700005,66.1,71.9,69.9,71.700005,56.7,73.8,32.7
2002,12,16,57.600002,52.9,,66.3,69.5,62.5,54.2,73.200005,67.200005
2003,1,16,,60.100002,62.2,68.1,65.1,62.8,45.8,65.3,61.7
2003,2,15,52.2,34.7,69.3,70.0,70.700005,66.700005,39.7,45.3,76.6
2003,3,16,53.4,44.3,62.8,69.6,75.4,70.9,24.0,38.4,69.8
2003,4,16,51.600002,54.7,77.1,49.100002,60.9,61.100002,43.100002,59.8,61.2
2003,5,16,66.4,68.700005,74.4,71.0,76.200005,69.4,51.9,71.9,63.3
2003,6,16,60.9,87.4,72.3,69.700005,76.9,70.200005,50.7,50.8,47.7
2003,7,16,65.5,61.100002,81.1,55.3,65.4,59.9,50.9,51.3,40.8
2003,8,16,70.9,74.700005,81.700005,80.1,87.0,73.4,,41.0,45.9
2003,9,16,72.6,74.4,88.1,66.3,73.1,69.9,46.3,39.5,43.600002
2003,10,16,72.5,72.6,85.3,79.200005,76.8,72.5,50.3,63.600002,32.4
2003,11,16,60.7,69.3,70.1,78.1,75.3,72.4,52.0,60.8,48.100002
2003,12,16,57.600002,59.2,,62.9,65.200005,63.9,42.8,58.100002,63.4
2004,1,16,51.9,57.600002,62.4,75.4,73.9,69.5,58.3,72.5,69.700005
2004,2,15,52.600002,64.6,67.3,62.3,68.9,66.0,44.0,59.8,58.0
2004,3,16,49.8,44.2,57.0,70.700005,72.8,66.0,26.9,62.0,54.100002
2004,4,16,50.4,42.3,71.4,49.7,60.0,64.3,45.600002,66.5,63.4
2004,5,16,61.8,65.1,71.200005,72.0,74.8,61.7,46.8,69.6,57.8
2004,6,16,56.600002,95.9,77.1,74.4,81.4,66.9,46.5,68.700005,44.9
2004,7,16,66.9,69.6,81.0,65.0,81.0,70.5,43.5,59.5,42.600002
2004,8,16,66.4,66.1,90.5,73.6,81.0,69.0,40.9,63.0,37.7
2004,9,16,71.5,83.700005,93.6,77.1,84.0,74.1,46.100002,48.600002,35.600002
2004,10,16,75.0,74.4,84.0,74.9,75.8,74.9,38.3,70.1,38.4
2004,11,16,62.600002,54.600002,72.1,73.4,76.0,,58.100002,64.0,36.5
2004,12,16,57.600002,57.5,,68.9,69.6,64.700005,59.9,65.1,53.4
2005,1,16,53.7,55.600002,,77.5,78.6,67.6,50.100002,56.5,58.5
2005,2,15,56.7,46.4,62.600002,63.4,67.700005,70.0,35.600002,62.100002,74.6
2005,3,16,51.3,34.2,59.4,61.5,65.1,58.600002,13.7,56.100002,70.700005
2005,4,16,54.5,51.8,65.3,64.3,70.6,60.2,36.2,71.3,60.0
2005,5,16,67.3,65.3,70.8,66.9,76.200005,68.5,50.600002,68.3,72.0
2005,6,16,62.5,83.1,74.1,71.200005,82.700005,71.4,49.3,57.0,42.4
2005,7,16,73.0,85.5,77.8,59.5,71.3,62.4,37.2,60.0,48.4
2005,8,16,74.6,74.200005,87.0,75.0,84.6,74.5,50.7,67.200005,42.8
2005,9,16,77.200005,70.8,87.0,70.700005,79.4,70.1,42.0,53.9,37.7
2005,10,16,74.1,76.4,86.4,77.0,77.200005,73.9,43.9,56.0,37.2
2005,11,16,,72.9,69.8,81.6,79.9,72.8,59.600002,60.5,36.5
2005,12,16,,46.3,,71.700005,72.8,72.6,52.3,61.3,53.0
2006,1,16,,61.9,,74.0,69.0,63.5,48.600002,55.100002,72.200005
2006,2,15,,41.100002,65.200005,61.2,66.5,70.3,49.7,68.4,70.9
2006,3,16,52.0,34.8,54.3,51.600002,52.600002,56.600002,17.4,70.3,70.3
2006,4,16,,54.4,61.2,61.9,72.5,69.8,42.100002,69.3,57.3
2006,5,16,66.3,67.9,74.8,63.4,69.700005,63.3,51.3,79.9,52.7
2006,6,16,55.600002,76.6,78.200005,69.700005,73.200005,65.700005,44.0,55.0,41.600002
2006,7,16,67.200005,73.9,79.4,67.1,78.4,61.0,45.600002,41.3,45.100002
2006,8,16,72.3,81.6,82.8,57.0,63.2,64.5,49.7,75.4,47.100002
2006,9,16,68.700005,79.9,96.1,78.6,83.9,71.0,41.3,48.2,41.0
2006,10,16,73.5,72.1,83.6,79.0,78.4,76.700005,51.3,53.600002,35.0
2006,11,16,,75.8,67.700005,76.3,80.1,68.5,54.5,57.4,49.5
2006,12,16,57.600002,53.7,,76.9,74.200005,65.4,60.600002,56.600002,55.9
2007,1,16,,52.4,,68.0,69.6,65.200005,46.100002,68.1,54.600002
2007,2,15,,47.9,69.5,61.3,61.5,73.1,42.7,60.2,56.0
2007,3,16,51.100002,44.3,56.4,65.200005,68.0,,33.3,55.7,63.9
2007,4,16,,54.100002,72.1,58.9,72.5,61.7,31.7,44.7,54.100002
2007,5,16,62.600002,75.5,72.9,70.700005,79.1,68.0,54.3,73.9,63.2
2007,6,16,60.5,72.8,77.9,67.3,74.1,57.7,52.100002,73.700005,42.3
2007,7,16,70.6,80.4,82.1,69.5,77.1,73.9,42.8,61.100002,40.5
2007,8,16,71.4,60.600002,89.0,71.700005,84.1,67.3,42.4,64.9,41.0
2007,9,16,72.4,79.5,95.3,75.0,82.5,71.8,38.600002,49.8,38.3
2007,10,16,74.4,76.700005,86.700005,76.0,81.200005,74.6,46.2,53.7,29.4
2007,11,16,,61.3,66.9,79.3,79.200005,74.3,52.0,60.0,44.9
2007,12,16,57.4,50.2,,75.4,75.8,67.0,58.100002,58.9,58.5
2008,1,16,,57.100002,,72.1,72.5,69.4,43.100002,59.0,73.1
2008,2,15,,45.3,69.6,66.9,74.200005,68.9,,36.5,69.0
2008,3,16,50.4,42.600002,59.9,70.5,70.3,66.3,28.4,68.4,54.8
2008,4,16,,65.9,70.200005,59.4,74.9,63.3,38.600002,77.5,67.0
2008,5,16,67.4,66.8,73.200005,68.6,75.8,61.0,43.8,70.6,59.600002
2008,6,16,60.0,70.200005,81.3,73.700005,80.3,64.700005,43.100002,75.3,47.0
2008,7,16,70.5,66.9,84.1,68.0,77.3,58.100002,40.9,58.5,44.9
2008,8,16,80.8,77.3,91.3,78.200005,82.9,75.6,47.8,57.100002,45.2
2008,9,16,74.9,85.5,84.700005,70.200005,75.1,70.8,49.5,61.2,39.4
2008,10,16,72.1,76.1,85.1,77.700005,80.5,75.5,45.0,61.100002,41.600002
2008,11,16,,70.4,66.6,74.1,71.3,68.200005,55.2,61.5,44.0
2008,12,16,,53.100002,,75.4,73.3,65.700005,53.9,63.2,59.8
2009,1,16,,54.8,62.4,74.8,74.4,66.5,53.100002,64.9,62.9
2009,2,15,,46.8,68.9,64.3,66.8,63.2,41.5,64.5,64.4
2009,3,16,52.3,55.0,58.2,65.3,70.9,68.9,22.9,68.3,66.3
2009,4,16,,56.7,71.4,55.4,70.5,63.600002,52.7,63.100002,65.6
2009,5,16,59.100002,77.200005,68.5,64.6,70.1,58.9,49.9,66.3,54.7
2009,6,16,66.700005,65.6,79.5,71.200005,76.200005,68.3,54.2,70.200005,46.8
2009,7,16,69.3,66.700005,72.4,67.8,79.700005,75.1,42.8,60.5,36.100002
2009,8,16,73.4,70.200005,77.0,65.200005,75.1,69.5,48.9,47.3,36.2
2009,9,16,70.200005,77.1,88.0,71.9,82.9,71.6,52.7,48.0,35.2
2009,10,16,76.3,76.4,82.700005,70.1,72.6,74.700005,51.5,59.8,35.5
2009,11,16,,67.700005,69.3,84.1,82.700005,72.6,56.4,67.700005,54.4
2009,12,16,,47.7,,69.6,71.6,75.3,56.7,66.0,53.8
2010,1,16,,54.100002,62.4,75.5,76.200005,67.1,57.5,72.200005,61.3
2010,2,15,,47.4,69.700005,64.0,66.200005,67.9,39.0,66.700005,77.5
2010,3,16,50.4,35.600002,52.8,63.9,,63.5,32.7,63.5,58.0
2010,4,16,,52.600002,63.9,66.1,73.700005,62.8,38.100002,55.5,62.8
2010,5,16,60.5,72.4,72.700005,65.1,74.0,68.1,51.100002,89.3,68.4
2010,6,16,66.1,79.700005,80.6,71.700005,84.0,69.4,48.600002,72.8,52.8
2010,7,16,69.3,57.0,80.3,67.9,82.8,70.4,37.0,50.3,43.9
2010,8,16,74.700005,86.6,84.4,74.700005,82.9,76.1,47.5,70.700005,45.4
2010,9,16,69.8,77.200005,100.0,,75.4,64.5,41.600002,52.2,45.2
2010,10,16,76.1,72.0,83.4,80.0,80.700005,74.1,45.5,61.100002,
2010,11,16,,60.4,69.1,77.3,74.200005,70.4,55.7,67.6,36.2
2010,12,16,57.4,50.7,,67.8,69.9,66.1,49.5,66.8,49.5
2011,1,16,,56.2,62.4,78.700005,76.1,67.9,42.2,63.8,55.8
2011,2,15,,44.5,69.5,52.3,57.7,59.7,43.2,55.7,79.6
2011,3,16,47.600002,54.5,64.0,53.9,62.0,57.9,19.1,49.2,69.700005
2011,4,16,,61.4,75.1,,73.700005,60.3,28.2,43.600002,61.3
2011,5,16,57.3,66.8,64.1,70.1,77.8,65.4,44.4,55.600002,56.600002
2011,6,16,66.3,85.8,81.1,68.200005,79.0,69.200005,51.7,80.0,41.7
2011,7,16,68.4,70.6,78.200005,65.8,80.200005,71.6,45.100002,65.9,
2011,8,16,74.6,76.3,83.200005,72.1,85.4,73.200005,45.100002,48.3,42.600002
2011,9,16,75.1,82.8,88.700005,79.1,86.5,73.5,37.5,41.600002,42.600002
2011,10,16,75.5,72.9,83.5,77.9,81.200005,74.1,42.600002,46.100002,47.600002
2011,11,16,,64.8,69.0,79.1,79.200005,67.8,58.2,61.0,47.9
2011,12,16,57.600002,45.5,,79.3,76.8,67.700005,56.4,65.5,59.2
2012,1,16,,59.3,61.4,73.4,67.4,59.9,39.4,66.8,61.2
2012,2,15,,45.8,63.3,65.4,69.9,64.6,26.1,53.5,74.8
2012,3,16,52.100002,46.8,54.3,66.3,73.8,67.0,19.300001,40.4,71.9
2012,4,16,,80.8,67.200005,63.2,72.1,67.9,43.4,77.200005,65.5
2012,5,16,62.9,62.3,74.5,63.0,67.4,62.4,47.0,66.6,60.100002
2012,6,16,58.100002,70.6,76.4,75.6,86.6,73.0,45.5,70.200005,47.600002
2012,7,16,69.200005,69.1,73.4,68.9,82.9,75.3,45.5,61.9,38.0
2012,8,16,68.9,87.200005,84.1,66.0,77.8,72.1,57.9,48.600002,45.4
2012,9,16,70.4,72.6,86.700005,76.1,82.5,71.700005,43.9,53.4,40.0
2012,10,16,73.9,76.9,82.6,81.3,80.3,76.4,56.9,63.3,37.100002
2012,11,16,,66.700005,66.8,83.5,79.200005,71.8,59.0,61.0,42.3
2012,12,16,57.3,46.7,,71.6,70.1,73.6,58.100002,63.9,55.0
2013,1,16,,51.8,62.4,79.0,76.3,70.9,57.4,72.8,58.9
2013,2,15,,26.0,68.1,74.8,79.8,74.700005,48.100002,69.1,68.700005
2013,3,16,50.8,45.4,49.600002,50.7,55.8,53.3,35.2,74.4,56.600002
2013,4,16,,52.7,64.9,60.100002,70.5,60.0,37.7,73.700005,66.4
2013,5,16,58.600002,77.5,70.1,50.7,64.200005,59.600002,56.9,88.9,59.2
2013,6,16,55.4,82.5,74.1,68.5,79.1,70.200005,59.9,71.5,37.600002
2013,7,16,67.3,93.3,74.200005,66.0,74.1,61.9,43.600002,41.9,35.2
2013,8,16,71.3,72.1,80.8,63.100002,71.200005,63.9,53.9,50.3,52.7
2013,9,16,72.9,81.5,94.6,72.200005,79.6,64.6,44.3,57.100002,36.0
2013,10,16,77.6,68.8,82.9,73.4,73.3,73.1,49.8,67.700005,38.7
2013,11,16,,61.2,67.4,75.200005,71.700005,69.3,54.600002,67.1,52.600002
2013,12,16,57.4,47.7,,66.8,67.3,66.0,58.0,54.8,59.100002
2014,1,16,,56.4,62.4,80.4,71.6,66.0,54.0,71.200005,57.7
2014,2,15,,52.2,66.4,84.5,72.200005,73.3,47.3,65.0,76.200005
2014,3,16,48.100002,41.3,58.5,69.0,70.3,65.1,28.800001,47.2,82.4
2014,4,16,,52.2,77.200005,63.4,70.8,59.4,44.2,66.1,70.700005
2014,5,16,63.5,69.4,70.4,60.2,69.700005,64.200005,52.8,77.3,67.0
2014,6,16,61.0,82.9,79.1,72.200005,77.0,67.9,50.4,59.2,41.3
2014,7,16,72.5,92.700005,77.5,59.8,72.8,61.8,40.3,70.0,45.100002
2014,8,16,74.200005,63.5,88.1,72.3,82.3,69.0,44.4,75.3,41.2
2014,9,16,71.4,74.1,95.8,69.9,75.8,64.5,41.3,55.3,38.8
2014,10,16,77.1,73.3,84.200005,74.200005,76.9,76.6,50.7,60.3,46.8
2014,11,16,,54.7,65.8,79.5,76.200005,74.1,55.0,66.3,58.3
2014,12,16,,47.3,,71.8,75.0,68.200005,53.600002,67.3,57.3
2015,1,16,,55.600002,62.4,84.9,74.0,67.0,55.4,70.4,61.5
2015,2,15,,33.100002,69.4,65.5,67.3,68.200005,43.100002,61.7,75.8
2015,3,16,49.5,36.9,61.100002,68.200005,70.3,61.5,30.2,57.3,69.4
2015,4,16,,54.0,67.6,70.4,76.700005,62.600002,34.0,51.5,64.0
2015,5,16,56.2,70.1,69.9,67.5,75.200005,69.6,50.5,78.1,64.9
2015,6,16,62.8,84.8,79.200005,73.4,80.700005,69.3,52.3,65.6,42.100002
2015,7,16,71.5,80.3,77.6,74.1,84.200005,70.6,40.5,43.9,52.5
2015,8,16,75.1,70.1,90.5,67.6,76.5,60.4,42.9,53.600002,51.7
2015,9,16,74.5,69.9,90.5,74.4,79.0,71.8,52.4,60.5,33.100002
2015,10,16,76.0,75.700005,83.9,72.1,72.9,73.5,48.3,61.9,49.0
2015,11,16,,57.3,68.4,84.8,76.700005,67.6,58.100002,52.5,55.8
2015,12,16,,50.8,,63.3,65.1,65.3,58.600002,56.4,56.8
2016,1,16,,57.7,,84.8,70.3,68.0,48.100002,71.3,63.8
2016,2,15,,41.100002,65.8,75.4,74.6,67.1,46.3,73.9,54.100002
2016,3,16,50.8,45.2,55.4,70.4,74.200005,69.700005,35.7,62.2,74.700005
2016,4,16,,50.3,66.8,66.200005,77.4,68.200005,50.600002,74.6,72.4
2016,5,16,61.9,78.4,68.8,53.100002,64.1,60.5,53.600002,79.1,64.5
2016,6,16,61.5,76.700005,74.5,72.3,79.4,65.8,54.4,79.700005,47.2
2016,7,16,69.9,79.9,77.3,67.6,78.200005,66.0,48.5,55.8,
2016,8,16,71.4,78.0,83.4,72.4,81.200005,71.4,53.5,49.9,46.2
2016,9,16,70.4,72.9,92.1,75.4,79.700005,69.4,40.9,41.2,34.9
2016,10,16,76.0,79.3,84.4,79.200005,77.8,,59.7,67.700005,42.8
2016,11,16,,65.700005,68.200005,82.1,80.3,74.200005,56.3,67.6,45.3
2016,12,16,,45.9,,64.5,67.0,65.0,63.4,54.100002,57.0
2017,1,16,,47.4,61.4,85.4,76.3,65.6,57.100002,61.0,
2017,2,15,,42.100002,67.6,77.8,78.3,72.5,48.8,62.3,73.8
2017,3,16,52.9,39.4,64.0,64.1,66.6,65.9,20.6,50.3,72.0
2017,4,16,,53.5,71.8,61.100002,71.700005,65.5,36.9,56.2,64.3
2017,5,16,65.6,80.8,66.4,69.700005,74.8,61.7,50.600002,64.6,58.100002
2017,6,16,60.9,74.200005,77.1,70.6,77.6,69.3,51.2,60.2,52.2
2017,7,16,66.1,76.5,76.9,64.3,77.4,69.4,43.5,60.100002,47.9
2017,8,16,75.5,70.8,87.4,76.1,83.4,70.6,57.5,56.2,49.100002
2017,9,16,71.4,75.9,96.8,74.5,81.8,77.700005,52.0,61.9,33.7
2017,10,16,74.3,75.200005,84.5,84.3,81.9,75.5,48.5,43.0,51.8
2017,11,16,,59.8,68.8,79.3,77.6,64.8,52.8,65.200005,54.100002
2017,12,16,,56.2,,67.9,70.5,73.3,53.100002,62.0,58.0
2018,1,16,,55.100002,62.4,85.4,76.3,68.9,49.100002,71.8,64.4
2018,2,15,,52.3,68.700005,68.4,72.0,70.3,42.9,65.9,73.8
2018,3,16,50.5,44.600002,54.5,61.3,61.7,61.7,43.600002,74.4,75.1
2018,4,16,,51.9,69.0,63.600002,71.3,61.2,39.9,58.7,70.6
2018,5,16,66.1,75.9,68.200005,51.7,62.600002,52.7,52.4,71.700005,59.5
2018,6,16,63.5,85.3,69.5,73.5,79.9,62.5,48.100002,62.2,53.600002
2018,7,16,65.5,81.700005,81.6,49.0,66.5,60.100002,53.4,46.8,52.5
2018,8,16,80.700005,68.200005,81.1,72.200005,80.3,69.5,48.3,53.7,50.0
2018,9,16,69.9,82.0,89.0,70.3,75.9,70.700005,46.600002,37.2,34.7
2018,10,16,73.8,77.1,84.0,68.700005,71.9,72.5,44.600002,45.600002,50.600002
2018,11,16,,64.700005,68.6,83.200005,82.3,67.1,56.4,60.4,57.7
2018,12,16,,54.7,,73.3,74.3,72.5,56.9,64.8,62.600002
2019,1,16,,54.5,,78.0,72.1,64.200005,54.4,67.4,71.700005
2019,2,15,,45.9,69.3,66.700005,69.0,72.6,36.600002,37.4,78.0
2019,3,16,51.7,23.5,60.0,63.2,,67.200005,22.300001,51.100002,73.9
2019,4,16,,60.600002,75.200005,63.100002,70.1,61.0,58.9,70.3,66.200005
2019,5,16,61.0,72.1,68.9,66.200005,72.700005,66.700005,52.8,78.4,65.0
2019,6,16,63.4,79.0,73.200005,67.6,75.700005,67.5,61.0,54.2,50.2
2019,7,16,64.3,83.6,75.3,69.4,79.5,64.4,56.7,52.5,51.2
2019,8,16,76.0,71.9,68.9,77.0,82.8,69.0,49.600002,59.100002,47.8
2019,9,16,68.700005,77.0,90.4,73.3,77.9,72.200005,49.2,49.9,33.5
2019,10,16,73.9,79.1,85.0,77.200005,77.4,75.1,41.3,65.1,47.100002
2019,11,16,,79.6,68.0,79.1,78.4,78.5,56.8,70.0,44.3
2019,12,16,,50.3,,72.200005,72.200005,68.5,60.9,59.9,52.100002
2020,1,16,,52.7,62.0,79.3,72.8,63.9,59.9,53.8,63.5
2020,2,15,,35.100002,69.5,65.4,69.3,56.600002,45.3,59.9,53.8
2020,3,16,49.5,40.3,59.8,67.4,68.0,64.700005,26.800001,57.7,73.9
2020,4,16,,56.3,71.0,67.3,74.5,63.4,34.7,48.600002,70.0
2020,5,16,61.8,75.3,72.3,59.3,67.1,60.100002,45.600002,66.9,64.4
2020,6,16,64.5,71.0,76.3,58.7,69.1,60.7,63.600002,75.1,46.600002
2020,7,16,66.200005,79.700005,82.6,67.3,80.9,73.1,54.4,49.8,40.5
2020,8,16,77.3,73.9,63.8,69.4,76.700005,63.0,57.100002,57.5,49.4
2020,9,16,74.4,63.3,86.3,70.700005,76.0,70.8,41.600002,45.8,37.9
2020,10,16,77.0,70.1,83.9,83.0,81.4,76.200005,51.3,70.6,30.1
2020,11,16,,61.8,68.6,80.3,79.9,69.0,55.100002,54.5,53.4
2020,12,16,,48.3,,75.700005,77.4,79.200005,51.5,69.700005,68.0
2021,1,16,,56.100002,62.4,82.9,74.9,71.1,51.8,71.700005,55.7
2021,2,15,,45.0,66.700005,65.5,69.200005,66.5,47.9,52.9,62.3
2021,3,16,51.4,48.3,56.8,68.3,70.4,65.700005,32.9,48.7,75.700005
2021,4,16,,69.4,70.200005,63.3,72.9,59.8,34.5,55.100002,67.3
2021,5,16,65.3,76.6,73.5,69.1,75.4,65.700005,54.8,78.9,70.1
2021,6,16,60.3,68.700005,80.200005,59.2,72.3,65.4,60.4,63.3,45.2
2021,7,16,68.6,83.3,79.200005,59.5,73.5,62.0,43.3,66.5,53.0
2021,8,16,73.9,66.0,85.6,71.1,78.700005,68.6,54.0,64.200005,43.2
2021,9,16,73.5,67.1,87.3,74.700005,80.1,73.200005,38.600002,42.600002,33.5
2021,10,16,76.700005,72.4,83.4,79.8,79.6,75.3,44.8,50.8,48.100002
2021,11,16,,68.700005,69.8,77.0,73.5,70.6,54.5,63.100002,56.600002
2021,12,16,57.4,53.4,,66.9,70.1,71.9,50.2,60.2,48.3
2022,1,16,,47.5,,85.4,76.3,61.3,51.100002,55.3,58.9
2022,2,15,,34.0,64.0,72.4,73.5,61.8,31.5,48.7,66.4
2022,3,16,54.2,42.3,59.0,68.4,70.3,56.3,38.8,59.5,64.9
2022,4,16,,57.3,67.4,67.6,75.200005,60.4,35.7,59.9,55.100002
2022,5,16,65.3,83.6,71.1,62.5,69.9,63.3,44.2,64.6,63.0
2022,6,16,61.2,69.5,73.200005,64.5,74.200005,65.5,49.9,59.600002,47.5
2022,7,16,69.5,68.3,81.5,69.5,82.0,69.200005,45.0,40.4,56.8
2022,8,16,76.200005,81.4,97.5,65.200005,76.200005,65.4,47.3,43.9,49.8
2022,9,16,77.200005,81.6,98.4,79.6,82.6,69.3,40.9,59.7,36.7
2022,10,16,75.6,73.6,85.3,78.0,77.200005,74.9,41.7,55.100002,41.8
2022,11,16,,64.5,68.0,82.6,81.6,75.0,57.2,63.8,49.8
2022,12,16,57.4,52.7,,73.4,77.200005,64.200005,51.5,67.6,53.100002
2023,1,16,,58.4,62.4,78.0,72.1,62.9,54.3,70.4,56.600002
2023,2,15,,34.4,68.5,69.5,73.1,61.7,42.9,47.3,74.4
2023,3,16,52.2,37.2,60.9,55.3,57.100002,64.3,25.7,62.600002,59.4
2023,4,16,,57.0,69.200005,54.9,68.5,60.600002,44.3,76.9,70.200005
2023,5,16,58.100002,70.9,67.4,59.0,66.1,56.9,49.8,73.0,55.0
2023,6,16,61.0,72.3,81.6,62.2,73.3,60.3,50.2,53.0,47.2
2023,7,16,65.8,70.700005,73.8,72.4,82.6,71.1,39.5,53.4,53.600002
2023,8,16,72.700005,69.5,74.0,69.3,79.3,74.3,51.9,61.9,44.100002
2023,9,16,72.5,87.3,91.3,73.200005,78.700005,72.6,50.3,35.100002,39.7
2023,10,16,75.6,74.3,84.4,76.200005,76.4,74.6,46.4,54.3,44.9
2023,11,16,,68.4,68.1,81.200005,74.9,71.8,59.5,66.9,62.100002
2023,12,16,,50.0,,72.6,73.200005,76.1,56.0,61.7,57.100002
2024,1,16,,53.7,,81.8,74.200005,69.0,52.8,66.4,59.4
2024,2,15,,32.3,71.4,70.700005,73.700005,67.6,40.2,68.9,72.6
2024,3,16,49.4,56.7,56.100002,73.200005,75.0,71.4,34.5,69.3,65.700005
2024,4,16,,57.4,73.8,68.1,75.4,65.8,50.3,74.0,66.700005
2024,5,16,60.7,75.8,73.3,60.3,66.3,54.7,53.2,82.0,54.8
2024,6,16,56.8,82.4,73.700005,64.9,76.4,65.700005,49.0,76.200005,52.0
2024,7,16,72.5,74.4,76.6,62.7,77.5,71.9,45.0,55.3,47.4
2024,8,16,71.1,83.8,81.6,58.4,69.8,70.1,45.5,46.8,54.2
2024,9,16,74.9,87.1,99.6,68.3,74.700005,68.1,49.5,59.9,38.0
2024,10,16,78.3,78.1,84.1,71.3,73.5,74.5,54.4,70.9,40.600002
2024,11,16,,54.3,70.6,77.8,74.9,69.5,57.600002,62.2,55.100002
2024,12,16,57.4,49.100002,,65.6,68.0,65.6,,57.600002,59.100002
